timestamp,open,high,low,close,volume
2019-04-18,1868.79,1870.82,1859.48,1861.69,2749882.0
2019-04-17,1872.99,1876.47,1860.44,1864.82,2893517.0
2019-04-16,1851.35,1869.77,1848.0,1863.04,3044618.0
2019-04-15,1842.0,1846.85,1818.9,1844.87,3724423.0
2019-04-12,1848.4,1851.5,1841.3,1843.06,3114413.0
2019-04-11,1848.7,1849.95,1840.31,1844.07,2654842.0
2019-04-10,1841.0,1848.0,1828.81,1847.33,2963973.0
2019-04-09,1845.49,1853.09,1831.78,1835.84,3714368.0
2019-04-08,1833.23,1850.2,1825.11,1849.86,3752841.0
2019-04-05,1829.0,1838.58,1825.19,1837.28,3640476.0
2019-04-04,1820.65,1828.75,1804.2,1818.86,3623867.0
2019-04-03,1826.72,1830.0,1809.62,1820.7,3980590.0
2019-04-02,1811.02,1820.0,1805.12,1813.98,3448115.0
2019-04-01,1800.11,1815.67,1798.73,1814.19,4238752.0
2019-03-29,1786.58,1792.86,1776.63,1780.75,3320793.0
2019-03-28,1770.0,1777.93,1753.47,1773.42,3042958.0
2019-03-27,1784.13,1787.5,1745.68,1765.7,4324801.0
2019-03-26,1793.0,1805.77,1773.36,1783.76,4865880.0
2019-03-25,1757.79,1782.68,1747.5,1774.26,5103803.0
2019-03-22,1810.17,1818.98,1763.11,1764.77,6362983.0
2019-03-21,1796.26,1823.75,1787.28,1819.26,5767797.0
2019-03-20,1769.94,1799.5,1767.03,1797.27,6265633.0
2019-03-19,1753.51,1784.16,1753.51,1761.85,6364161.0
2019-03-18,1712.7,1750.0,1712.63,1742.15,5429058.0
2019-03-15,1703.0,1718.8,1693.13,1712.36,7550870.0
2019-03-14,1691.2,1702.0,1684.34,1686.22,2946618.0
2019-03-13,1683.0,1700.0,1679.35,1690.81,3552041.0
2019-03-12,1669.0,1684.27,1660.98,1673.1,3614498.0
2019-03-11,1626.12,1672.29,1626.01,1670.62,3876352.0
2019-03-08,1604.01,1622.72,1586.57,1620.8,4667014.0
2019-03-07,1667.37,1669.75,1620.51,1625.95,4957017.0
2019-03-06,1695.97,1697.75,1668.28,1668.95,3996001.0
2019-03-05,1702.95,1707.8,1689.01,1692.43,3681522.0
2019-03-04,1685.0,1709.43,1674.36,1696.17,6167358.0
2019-03-01,1655.13,1674.26,1651.0,1671.73,4974877.0
2019-02-28,1635.25,1651.77,1633.83,1639.83,3025891.0
2019-02-27,1628.18,1641.81,1615.1,1641.09,3148824.0
2019-02-26,1625.98,1639.99,1616.13,1636.4,2665815.0
2019-02-25,1641.45,1654.6,1630.39,1633.0,3184462.0
2019-02-22,1623.5,1634.94,1621.17,1631.56,3096191.0
2019-02-21,1619.85,1623.56,1600.91,1619.44,3483392.0
2019-02-20,1630.0,1634.93,1610.12,1622.1,3337589.0
2019-02-19,1601.0,1634.0,1600.56,1627.58,3681656.0
2019-02-15,1627.86,1628.91,1604.5,1607.95,4343893.0
2019-02-14,1624.5,1637.9,1606.06,1622.65,4120524.0
2019-02-13,1647.0,1656.38,1637.11,1640.0,3560321.0
2019-02-12,1604.0,1639.39,1598.88,1638.01,4858604.0
2019-02-11,1600.98,1609.29,1586.0,1591.0,3317328.0
2019-02-08,1586.0,1588.59,1566.76,1588.22,5657457.0
2019-02-07,1625.0,1625.54,1592.91,1614.37,4626589.0
2019-02-06,1670.75,1672.26,1633.34,1640.26,3939883.0
2019-02-05,1643.34,1665.26,1642.5,1658.81,4453105.0
2019-02-04,1623.0,1649.63,1613.5,1633.31,4929187.0
2019-02-01,1638.88,1673.06,1622.01,1626.23,11506213.0
2019-01-31,1692.85,1736.41,1679.08,1718.73,10910338.0
2019-01-30,1623.0,1676.95,1619.68,1670.43,5783822.0
