timestamp,open,high,low,close,volume
2019-04-16,199.46,201.37,198.56,199.25,25696385.0
2019-04-15,198.58,199.85,198.01,199.23,17536646.0
2019-04-12,199.2,200.14,196.21,198.87,27760668.0
2019-04-11,200.85,201.0,198.4431,198.95,20900808.0
2019-04-10,198.68,200.74,198.18,200.62,21695288.0
2019-04-09,200.32,202.85,199.23,199.5,35768237.0
2019-04-08,196.42,200.23,196.34,200.1,25881697.0
2019-04-05,196.45,197.1,195.93,197.0,18526644.0
2019-04-04,194.79,196.37,193.14,195.69,19114275.0
2019-04-03,193.25,196.5,193.15,195.35,23271830.0
2019-04-02,191.09,194.46,191.05,194.02,22765732.0
2019-04-01,191.64,191.68,188.38,191.24,27861964.0
2019-03-29,189.83,190.08,188.54,189.95,23563961.0
2019-03-28,188.95,189.559,187.53,188.72,20780363.0
2019-03-27,188.75,189.76,186.55,188.47,29848427.0
2019-03-26,191.664,192.88,184.58,186.79,49800538.0
2019-03-25,191.51,191.98,186.6,188.74,43845293.0
2019-03-22,195.34,197.69,190.78,191.05,42407666.0
2019-03-21,190.02,196.33,189.81,195.09,51034237.0
2019-03-20,186.23,189.49,184.73,188.16,31035231.0
2019-03-19,188.35,188.99,185.92,186.53,31646369.0
2019-03-18,185.8,188.39,185.79,188.02,26219832.0
2019-03-15,184.85,187.33,183.74,186.12,39042912.0
2019-03-14,183.9,184.1,182.56,183.73,23579508.0
2019-03-13,182.25,183.3,180.92,181.71,31032524.0
2019-03-12,180.0,182.67,179.37,180.91,32467584.0
2019-03-11,175.49,179.12,175.35,178.9,32011034.0
2019-03-08,170.32,173.07,169.5,172.91,23999358.0
2019-03-07,173.87,174.44,172.02,172.5,24796374.0
2019-03-06,174.67,175.49,173.94,174.52,20810384.0
2019-03-05,175.94,176.0,174.54,175.53,19737419.0
2019-03-04,175.69,177.75,173.97,175.85,27436203.0
2019-03-01,174.28,175.15,172.89,174.97,25886167.0
2019-02-28,174.32,174.91,172.92,173.15,28215416.0
2019-02-27,173.21,175.0,172.73,174.87,27835389.0
2019-02-26,173.71,175.3,173.1732,174.33,17070211.0
2019-02-25,174.16,175.87,173.95,174.23,21873358.0
2019-02-22,171.58,173.0,171.38,172.97,18913154.0
2019-02-21,171.8,172.37,170.3,171.06,17249670.0
2019-02-20,171.19,173.32,170.99,172.03,26114362.0
2019-02-19,169.71,171.44,169.49,170.93,18972826.0
2019-02-15,171.25,171.7,169.75,170.42,24626814.0
2019-02-14,169.71,171.2615,169.38,170.8,21835747.0
2019-02-13,171.39,172.48,169.92,170.18,22490233.0
2019-02-12,170.1,171.0,169.7,170.89,22283523.0
2019-02-11,171.05,171.21,169.25,169.43,20993425.0
2019-02-08,168.99,170.66,168.42,170.41,23819966.0
2019-02-07,172.4,173.94,170.34,170.94,31741690.0
2019-02-06,174.65,175.57,172.8531,174.24,28239591.0
2019-02-05,172.86,175.08,172.3501,174.18,36101628.0
2019-02-04,167.41,171.655,167.28,171.25,31495582.0
2019-02-01,166.96,168.98,165.93,166.52,32668138.0
2019-01-31,166.11,169.0,164.56,166.44,40739649.0
2019-01-30,163.25,166.15,160.23,165.25,61109780.0
2019-01-29,156.25,158.13,154.11,154.68,41587239.0
